match_id,tiratore,distanza,angolo,difensori_cono,portiere_cono,goal
3930160,Joško Gvardiol,13.865424623862047,15.234486446292749,0,0,0
3930160,Andrej Kramarić,34.50289842897261,12.928506237895979,2,1,0
3930160,Mateo Kovačić,30.54766766874355,14.19546981310143,2,1,0
3930160,Daniel Carvajal Ramos,7.684399781375247,53.603936730242346,0,1,1
3930160,Joško Gvardiol,24.686838598735154,14.221466247840697,2,1,0
3930160,Lamine Yamal Nasraoui Ebana,14.101418368376994,26.508620683656808,0,1,0
3930160,Álvaro Borja Morata Martín,6.08358446970205,44.712221657060766,0,1,0
3930160,Josip Stanišić,11.244998888394782,30.399756830228686,2,1,0
3930160,Ante Budimir,4.242640687119285,85.23635830927383,1,0,0
3930160,Andrej Kramarić,1.5999999999999943,136.3971810272965,1,1,0
3930160,Mateo Kovačić,7.44110206891426,44.87603070742547,4,0,0
3930160,Lamine Yamal Nasraoui Ebana,29.203595669026786,15.342271294904815,0,1,0
3930160,Daniel Olmo Carvajal,26.119150062741316,17.401757400272132,2,1,0
3930160,Bruno Petković,12.0,36.86989764584404,0,1,0
3930160,Ivan Perišić,21.763501556505098,18.011380052040224,2,1,0
3930160,Ivan Perišić,36.10235449385539,11.486305578720351,1,1,0
3930160,Ferrán Torres García,20.615528128088304,11.498387041382353,1,1,0
3930160,Ivan Perišić,17.46682569902156,18.65525445417485,0,1,0
3930170,Adam Gnezda Čerin,26.14804007951648,16.295652836894153,1,1,0
3930170,Jan Mlakar,15.990622251807471,19.99078306240176,0,1,0
3930170,Andraž Šporar,11.569356075426153,37.245310445073386,1,1,0
3930170,Timi Elšnik,29.9240705787164,15.215695829774196,2,1,0
3930170,Dušan Vlahović,10.344563789740002,38.34829130589446,1,1,0
3930170,Jan Mlakar,22.842942017174586,15.38730855064609,2,1,0
3930170,Timi Elšnik,17.62328005792338,21.223656502766218,0,1,0
3930170,Andraž Šporar,9.46414285606468,45.62773666590215,0,0,0
3930170,Benjamin Šeško,11.412712210513334,36.063139466454594,2,0,0
