match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3857263,Leon Goretzka,Germany,63,2,-1,4,23.801890681204295,19.077869824542457,4,1,1.8987265740576926,0.0,17,1,1,0.9389363157231647,22.904606536110286,0.2599359950645663,Right Foot,Open Play,Normal,Regular Play,Left Defensive Midfield,1,0,0,1,,,,0,0,0,454.0893719940057,0.0,0.07977209035570713,0.036448006,0
3857263,Marco Asensio Willemsen,Spain,64,2,1,9,19.08009433938941,22.813044583328878,0,1,7.831075494912222,18.868072031547065,11,0,0,1.6629216173351873,17.43193837309262,0.26411840464246694,Left Foot,Open Play,Normal,From Free Kick,Right Wing,1,0,0,1,Ground Pass,,5.246904,1,1,1,435.2750428186116,0.8270738244791453,0.41043169680485064,0.13836038,0
3857263,Niclas Füllkrug,Germany,72,2,-1,14,8.926925562588721,47.8647494746892,0,1,1.4968542050125664,37.85523313244889,15,0,2,2.7797780867257753,6.877699539781861,1.9910165655666319,Right Foot,Open Play,Normal,Regular Play,Center Forward,1,0,0,1,Ground Pass,,25.319756,1,1,1,427.2850556325081,0.7908791657306526,0.16767858032620284,0.3730103,0
3857263,Jamal Musiala,Germany,72,2,-1,2,14.142842712835357,23.286463951416163,0,1,3.997139207517429,15.212621620143773,15,0,1,5.636997411296975,8.522813783575568,3.780873919015292,Right Foot,Open Play,Normal,From Throw In,Center Attacking Midfield,1,0,0,1,Ground Pass,Through Ball,26.73668,1,1,1,329.33679700298933,0.6532817370590359,0.2826262929368379,0.28996226,0
3857263,Serge Gnabry,Germany,72,2,-1,4,22.29282395749807,14.098732237638181,1,1,3.3321876876985295,3.626159190723011,18,0,3,4.366988970586802,18.0096755092411,3.681268534928172,Right Foot,Open Play,Volley,From Throw In,Left Wing,1,0,0,1,High Pass,,6.293648,1,1,1,314.3005557975708,0.257197535892097,0.149473556784526,0.024480116,0
3857263,Niclas Füllkrug,Germany,73,2,-1,1,9.139474820797966,45.864823571994734,2,1,0.5681266103165146,0.0,19,2,4,0.10514643837053861,9.227022431496797,0.02893376964699712,Head,Open Play,Normal,From Corner,Center Forward,1,0,0,1,High Pass,Outswinging,43.577286,1,1,1,419.1804001965869,0.0,0.062161844247732335,0.065169856,0
3857263,Joshua Kimmich,Germany,80,2,-1,0,25.489213404889522,14.915659108594998,5,1,10.240674953894962,1.1809349948463224,21,1,0,1.3304062058698198,24.548238361929748,0.2262670674541809,Right Foot,Free Kick,Normal,From Free Kick,Right Defensive Midfield,1,0,0,1,,,,0,0,0,380.1884180935621,0.07917417435249781,0.4017650443434446,0.053563386,0
3857263,Niclas Füllkrug,Germany,82,2,-1,2,15.041608956491324,19.2930808246853,0,1,1.756553585081238,12.695098900258056,15,1,1,4.806778689538266,10.42636080708642,4.381850593360561,Right Foot,Open Play,Normal,From Counter,Center Forward,1,0,0,1,,,,0,0,0,290.19897733089743,0.658013047040927,0.11677963375873986,0.16441207,1
3857259,Aleksandar Mitrović,Serbia,5,1,0,10,11.881077392223311,31.533884924571762,0,1,1.0107136357024984,24.85110056470767,16,0,2,2.706136355550801,9.870049451048622,0.06275345190799442,Head,Open Play,Normal,Regular Play,Center Forward,1,1,0,1,High Pass,,29.068195,1,1,1,374.65652726630105,0.7880760846356503,0.08506919047291578,0.06545554,0
3857259,Aleksandar Mitrović,Serbia,10,1,0,3,15.264337522473749,11.664920369791425,0,1,3.691056448475556,5.661701198656338,16,0,1,3.8061881726790223,11.458251510444365,3.5318584998810394,Left Foot,Open Play,Normal,Regular Play,Center Forward,1,1,0,1,Low Pass,,7.7162166,1,1,1,178.0572816972756,0.48536132431031526,0.2418091478284726,0.016927462,0
3857259,Filip Kostić,Serbia,10,1,0,4,22.027255843613386,11.375670923553024,1,1,2.1222771386960955,7.38260587460864,15,0,1,3.4877094815522742,18.540851885400965,2.89722667073589,Left Foot,Open Play,Normal,Regular Play,Left Wing Back,1,1,0,1,,,,0,0,0,250.5748138258562,0.6489820182230439,0.09634777721580927,0.012009094,0
3857259,Nicolas Alexis Julio N'Koulou Ndoubena,Cameroon,15,1,0,5,24.860008045050986,17.757931259563396,1,1,2.5686664054483077,10.504958422880495,17,0,1,3.125319809342283,21.855567565256788,1.5231621953305137,Left Foot,Open Play,Normal,From Free Kick,Left Center Back,1,1,0,1,Ground Pass,,7.668768,1,1,1,441.4623139762084,0.5915643139582001,0.10332524433593922,0.046143826,0
3857259,Aleksandar Mitrović,Serbia,16,1,0,2,11.187939935484096,39.12526064841254,0,1,1.9169329360242122,30.25155011903888,15,0,3,3.520376569510022,7.755909920067115,0.21393150429243946,Right Foot,Open Play,Half Volley,From Throw In,Center Forward,1,1,0,1,,,,0,0,0,437.73106609459904,0.773197407958132,0.17133922304537896,0.063389905,0
3857259,Pierre Kunde Malong,Cameroon,18,1,0,8,23.358510226467786,10.190183064768974,1,1,0.8021625043750338,0.0,9,0,1,6.125140022305711,17.236768354621134,5.179249761807775,Right Foot,Open Play,Half Volley,Regular Play,Left Center Midfield,1,1,0,1,High Pass,,47.913776,1,1,1,238.02749532798492,0.0,0.034341338407194076,0.009715966,0
3857259,Pierre Kunde Malong,Cameroon,19,1,0,2,25.303161857759992,16.558097003331593,4,1,5.680349655580313,0.019552853152139355,20,0,0,2.25001882944025,23.30635636963499,1.7178296225830394,Right Foot,Open Play,Normal,From Corner,Left Center Midfield,1,1,0,1,Ground Pass,,21.54739,1,1,1,418.97220853179,0.001180863546590239,0.22449169346945705,0.029523049,0
3857259,Nicolas Alexis Julio N'Koulou Ndoubena,Cameroon,28,1,0,1,8.080222769206303,37.920826055547224,2,1,1.1401684589285241,18.796532961183075,15,1,5,2.31590379393079,6.101236070085226,1.0453304840506021,Head,Open Play,Normal,From Corner,Left Center Back,1,1,0,1,High Pass,Inswinging,33.74315,1,1,1,306.4087221211443,0.4956783624293816,0.1411060674309255,0.09064111,0
3857259,Jean-Charles Castelletto,Cameroon,28,1,0,1,3.534119409414461,106.30419800383224,0,0,3.9539828761881397,106.30419800383224,18,0,1,3.0304315942700737,5.737749356291764,2.5355262928457734,Right Foot,Open Play,Volley,From Corner,Right Center Back,1,1,0,1,,,,0,0,0,375.6917294675815,1.0,1.1188028524602802,0.8945071,1
