match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3930163,Trent Alexander-Arnold,England,18,1,1,3,26.58270114190806,15.659231006735505,1,1,5.23658698918913,5.281873529538638,13,0,0,3.0715642445137017,23.517241005398393,1.1030597057506242,Right Foot,Open Play,Half Volley,Regular Play,Right Defensive Midfield,1,0,0,1,Ground Pass,,10.793516,1,1,1,416.26465796415,0.33730095221577266,0.19699228311052128,0.025817266,0
3930163,Aleksandar Mitrović,Serbia,19,1,-1,1,18.501081049495458,22.62672226840344,1,1,1.3787547284158101,0.5536450547593257,13,0,2,4.460756672814428,14.229826224846855,2.7387596978209885,Right Foot,Open Play,Normal,Regular Play,Center Forward,1,0,0,1,Ground Pass,,8.823265,1,1,1,418.61882257215575,0.024468637047463583,0.07452292786174299,0.09554446,0
3930163,Dušan Vlahović,Serbia,22,1,-1,19,22.108143296079835,19.648833658150146,1,1,1.6985279593643923,0.0,12,0,2,3.6584694464389855,19.423798811615487,3.0627430172417363,Left Foot,Open Play,Normal,From Goal Kick,Right Attacking Midfield,1,0,0,1,Ground Pass,,17.873165,1,1,1,434.39923011521995,0.0,0.0768281594983859,0.037229445,0
3930163,Trent Alexander-Arnold,England,29,1,1,0,28.504911857432568,15.600322170329767,3,1,11.36740893141668,5.443364668868255,20,1,0,0.12290573149804372,28.528596677125304,0.11248988725740361,Right Foot,Free Kick,Normal,From Free Kick,Right Defensive Midfield,1,0,0,1,,,,0,0,0,444.6858084128011,0.34892642661066214,0.39878772431470133,0.05354343,0
3930163,Trent Alexander-Arnold,England,55,2,1,15,31.064449134018137,13.828650972280125,0,1,3.006870147787027,11.521033277699921,17,0,1,1.4066869790841363,29.796782553261096,0.995907857082571,Right Foot,Open Play,Normal,From Free Kick,Right Defensive Midfield,1,0,0,1,Ground Pass,,16.910648,1,1,1,429.5794247204864,0.8331277794771247,0.0967945748793033,0.023010701,0
3930163,Harry Kane,England,76,2,1,2,6.440496875241848,58.51253063578603,0,1,1.5366591443941695,54.41687830021618,13,0,1,2.5293036152402624,7.067290247282025,2.1327951797365117,Head,Open Play,Normal,From Free Kick,Center Forward,1,0,0,1,High Pass,,30.016663,1,1,1,376.8497707222728,0.9300038420648148,0.23859325983082108,0.16733526,0
3930163,Dušan Vlahović,Serbia,81,2,-1,13,24.413520843991343,17.672383651410478,0,1,3.849381248314823,14.365510950930428,13,0,2,3.8824665881023015,20.79441379036933,2.4110189800917112,Left Foot,Open Play,Normal,From Free Kick,Right Center Forward,1,0,0,1,,,,0,0,0,431.4451066367215,0.8128790792623993,0.15767415412604172,0.045151852,0
3930163,Veljko Birmančević,Serbia,82,2,-1,1,22.37789087470042,19.87028661148723,5,1,2.9775110604032493,3.5260770292667263,18,0,1,0.5587049737228316,22.172252418312144,0.5495254094576651,Right Foot,Open Play,Half Volley,From Corner,Right Wing Back,1,0,0,1,,,,0,0,0,444.65510544088204,0.1774547644032604,0.13305592904510535,0.033204958,0
3930163,Sergej Milinković-Savić,Serbia,88,2,-1,8,32.608741159388536,12.989862151083406,2,1,4.9194390450213685,0.0,20,1,1,1.7898253311340389,30.85980823289782,1.0032551262502096,Right Foot,Open Play,Normal,From Throw In,Left Defensive Midfield,1,0,0,1,Ground Pass,,16.772001,1,1,1,423.58305258081674,0.0,0.150862586843681,0.01536182,0
3930163,Ivan Ilić,Serbia,92,2,-1,2,30.99193443462347,14.02910647499962,2,1,4.486426997511806,2.819105508733723,20,0,1,3.574957000566995,27.539509688816185,1.8950540944217025,Left Foot,Open Play,Normal,From Throw In,Right Defensive Midfield,1,0,0,1,Ground Pass,,20.5,1,1,1,434.78914804953985,0.2009469037645036,0.14476111541135922,0.02291271,0
3930181,Benjamin Šeško,Slovenia,4,1,0,12,11.808894952534724,37.16946618772925,1,1,3.2576951783889325,12.609721610825236,14,1,3,1.8888492589969028,10.187115091774013,0.6650661307189694,Head,Open Play,Normal,From Free Kick,Left Center Forward,1,0,0,1,High Pass,,7.5186434,1,1,1,438.930321652686,0.33924946748328827,0.27586791071332917,0.06892924,0
3930181,Andraž Šporar,Slovenia,18,1,0,5,24.86966023089178,18.157773257720937,1,1,1.2386910436042513,0.0,16,0,1,4.432148496754099,20.484233628960737,1.09082752510092,Left Foot,Open Play,Half Volley,Regular Play,Right Center Forward,1,0,0,1,Low Pass,,28.853077,1,1,1,451.57765146909264,0.0,0.049807316710568275,0.04272891,0
3930181,Harry Kane,England,30,1,0,1,12.902712893031453,32.96708604270657,0,1,1.4753190677797403,26.302947592680376,18,0,2,2.86760455643212,10.322970765386376,1.9170321398525587,Head,Open Play,Normal,From Corner,Center Forward,1,0,0,1,High Pass,Outswinging,45.852806,1,1,1,425.3648461289073,0.7978547924619949,0.11434177292874093,0.027990201,0
